"00:00:07,160",0.0
"00:00:09,500",0.0
"00:00:13,999",0.1
"00:00:18,890",-0.033333333333333326
"00:00:23,599",0.0
"00:00:25,730",0.3
"00:00:28,279",0.0
"00:00:34,400",0.3333333333333333
"00:00:41,060",0.0
"00:00:43,670",0.0
"00:00:48,430",0.1
"00:00:51,319",0.1
"00:00:53,389",0.0
"00:00:58,930",0.7
"00:01:04,640",0.24999999999999997
"00:01:08,870",0.0
"00:01:17,030",-0.026767676767676774
"00:01:20,690",0.0
"00:01:22,820",0.0
"00:01:28,700",-0.28125
"00:01:32,240",0.0
"00:01:36,040",0.0
"00:01:46,700",0.0
"00:01:51,520",0.0
"00:01:56,620",0.2857142857142857
"00:02:01,160",0.0
