"00:00:14,749",0.16666666666666666
"00:00:17,689",0.0
"00:00:22,010",-0.4
"00:00:28,339",0.1
"00:00:33,520",0.1
"00:00:36,530",-0.007142857142857145
"00:00:42,799",0.5
"00:00:47,660",0.5
"00:00:53,930",-1.0
"00:00:57,529",0.0
"00:01:00,709",0.21428571428571427
"00:01:04,539",0.02857142857142858
"00:01:07,850",0.028571428571428574
"00:01:11,719",0.21428571428571427
"00:01:15,499",0.0
"00:01:19,820",0.1
"00:01:21,920",0.1
"00:01:24,050",-0.225
"00:01:26,749",-0.15
"00:01:30,350",0.0
"00:01:33,109",0.0
"00:01:38,240",-0.55
"00:01:40,429",0.2619047619047619
"00:01:42,590",0.4952380952380952
"00:01:48,620",0.3
"00:01:51,109",0.3333333333333333
"00:01:53,210",0.016666666666666666
"00:01:55,819",0.016666666666666666
"00:02:04,350",-0.20833333333333334
"00:02:11,339",0.4
"00:02:13,559",0.6000000000000001
"00:02:16,050",0.4681818181818182
"00:02:19,170",0.13636363636363635
"00:02:21,360",-0.1
"00:02:25,470",-0.05
"00:02:31,199",0.0
"00:02:33,270",0.0
"00:02:37,440",-0.1875
"00:02:42,180",0.0
"00:02:44,910",0.0
"00:02:47,009",0.0
"00:02:49,500",0.0
"00:02:53,070",0.0
"00:02:55,949",0.5
"00:02:58,289",0.55
"00:03:01,860",0.6
"00:03:10,460",0.25
"00:03:13,860",0.25
"00:03:16,590",0.0
"00:03:23,789",0.6
"00:03:33,000",0.0
"00:03:37,050",0.0
"00:03:42,030",-0.053125
"00:03:44,339",-0.34500000000000003
"00:03:50,130",-0.1
"00:03:56,130",0.4666666666666666
"00:03:58,199",0.5
"00:04:00,360",0.0
"00:04:02,550",0.0
"00:04:05,580",0.0
"00:04:12,270",-0.05
"00:04:17,310",0.042857142857142844
"00:04:19,830",0.042857142857142844
"00:04:24,330",-0.3125
"00:04:26,460",0.0
"00:04:30,330",0.5
"00:04:36,420",0.0
"00:04:41,100",0.0
"00:04:43,350",0.0
"00:04:48,570",0.0
